Gen
BusNum,MW,Mvar,MvarMax,MvarMin,VoltSet,CustomFloat:0,Status,MWMax,MWMin,ID,AreaNumber,ZoneNumber,FuelTypeCode,UnitTypeCode,CustomString:0,CustomString:1,CustomString:2,CustomString:3
600,0.000000,0.000000,1.100000,-0.800000,1.020000,,Open,1.500000,0.200000,13,1,74,NG,IC,61026,61026-MHB5,,
600,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,1.200000,14,1,74,NG,IC,58507,58507-S0001,,
600,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,1.200000,15,1,74,NG,IC,58507,58507-S0002,,
600,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,1.200000,16,1,74,DFO,IC,58507,58507-S0003,,
600,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.200000,17,1,74,NG,IC,61026,61026-CHNY1,,
600,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.200000,18,1,74,DFO,IC,61026,61026-CHNY2,,
600,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.100000,19,1,74,NG,IC,58507,58507-EMG09,,
600,0.000000,0.000000,0.100000,-0.100000,1.020000,,Open,0.200000,0.100000,2,1,74,NG,IC,58507,58507-EMG07,,
600,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.100000,20,1,74,NG,IC,58507,58507-EMG10,,
600,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.200000,21,1,74,NG,IC,61026,61026-MHB1,,
600,0.000000,0.000000,3.700000,-2.900000,1.020000,,Open,5.300000,3.500000,22,1,74,DFO,GT,58507,58507-ES006,,
600,0.000000,0.000000,0.100000,-0.100000,1.020000,,Open,0.200000,0.100000,3,1,74,NG,IC,58507,58507-EMG08,,
600,0.000000,0.000000,0.200000,-0.200000,1.020000,,Open,0.300000,0.100000,4,1,74,NG,IC,58507,58507-EMG06,,
600,0.000000,0.000000,0.400000,-0.300000,1.020000,,Open,0.500000,0.100000,5,1,74,NG,IC,58507,58507-EMG04,,
600,0.000000,0.000000,0.400000,-0.300000,1.020000,,Open,0.500000,0.100000,6,1,74,NG,IC,58507,58507-EMG05,,
600,0.000000,0.000000,0.400000,-0.300000,1.020000,,Open,0.600000,0.100000,7,1,74,NG,IC,58507,58507-EMG02,,
600,0.000000,0.000000,0.400000,-0.300000,1.020000,,Open,0.600000,0.100000,8,1,74,NG,IC,58507,58507-EMG03,,
600,0.000000,0.000000,0.700000,-0.600000,1.020000,,Open,1.000000,0.100000,9,1,74,NG,IC,58507,58507-EMG01,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,1,1,74,NG,IC,61414,61414-GEN1,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,2,1,74,KER,IC,61414,61414-GEN2,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,3,1,74,KER,IC,61414,61414-GEN3,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,4,1,74,NG,IC,61414,61414-GEN4,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,5,1,74,DFO,IC,61414,61414-GEN5,,
601,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,0.600000,6,1,74,KER,IC,61414,61414-GEN6,,
608,0.000000,-50.746852,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
608,880.000019,-50.746852,9900.000000,-9900.000000,1.020000,,Closed,880.000019,0.000000,W,1,75,WND,WS,,,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,40.400001,10,1,75,NG,GT,8007,8007-9,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,40.099999,11,1,75,NG,GT,8007,8007-10,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,37.599999,2,1,75,DFO,GT,8007,8007-1,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,35.100001,3,1,75,NG,GT,8007,8007-2,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,35.800001,4,1,75,DFO,GT,8007,8007-3,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,35.900000,5,1,75,DFO,GT,8007,8007-4,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,40.300000,6,1,75,NG,GT,8007,8007-5,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,38.499999,7,1,75,DFO,GT,8007,8007-6,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,36.800000,8,1,75,NG,GT,8007,8007-7,,
609,0.000000,0.000000,39.700001,-31.200001,1.020000,,Open,56.699997,41.800001,9,1,75,NG,GT,8007,8007-8,,
609,0.000000,0.000000,123.000002,-114.800000,1.020000,,Open,163.999999,2.000000,C1,1,75,NG,CC,7314,7314_CC1,,
609,0.000000,26.050958,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
614,0.000000,0.000000,32.900000,-25.900000,1.020000,,Open,47.000000,1.000000,1,1,75,NG,GT,7912,7912-1,,
614,50.000000,-1.872874,34.999999,-27.500001,1.020000,,Closed,50.000000,39.899999,2,1,75,NG,GT,55786,55786-CT01,,
614,50.000000,-1.872874,34.999999,-27.500001,1.020000,,Closed,50.000000,39.899999,3,1,75,NG,GT,55786,55786-CT02,,
619,0.000000,0.000000,8.800000,-6.900000,1.020000,,Open,12.500000,1.000000,1,1,75,MSW,ST,51038,51038-GEN1,,
621,0.000000,26.699278,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
623,0.000000,0.000000,42.399999,-33.300000,1.020000,,Open,60.500002,25.999999,1,1,74,NG,GT,55699,55699-1,,
623,0.000000,0.000000,42.399999,-33.300000,1.020000,,Open,60.500002,25.999999,2,1,74,NG,GT,56141,56141-2,,
623,0.000000,136.135340,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,74,UN,UN,,,,
632,2.800000,-0.299574,2.000000,-1.500000,1.020000,,Closed,2.800000,1.000000,1,1,70,WAT,HY,2686,2686-1,,
632,2.800000,-0.299574,2.000000,-1.500000,1.020000,,Closed,2.800000,1.000000,2,1,70,WAT,HY,2686,2686-2,,
632,3.000000,-0.299574,2.100000,-1.700000,1.020000,,Closed,3.000000,1.000000,3,1,70,WAT,HY,2686,2686-3,,
632,3.000000,-0.299574,2.100000,-1.700000,1.020000,,Closed,3.000000,1.000000,4,1,70,WAT,HY,2686,2686-4,,
638,4.800000,3.400000,3.400000,-2.600000,1.020000,,Closed,4.800000,4.000000,1,1,71,WAT,HY,2486,2486-H1,,
638,4.800000,3.400000,3.400000,-2.600000,1.020000,,Closed,4.800000,4.000000,2,1,71,WAT,HY,2486,2486-H2,,
638,4.800000,3.400000,3.400000,-2.600000,1.020000,,Closed,4.800000,4.000000,3,1,71,WAT,HY,2486,2486-H3,,
639,75.000000,-16.125527,9900.000000,-9900.000000,1.020000,,Closed,75.000000,0.000000,S,1,71,SUN,PV,,,,
651,100.000000,341.103411,9900.000000,-9900.000000,1.021000,,Closed,100.000000,0.000000,S,1,71,SUN,PV,,,,
651,-200.000000,341.103411,9900.000000,-9900.000000,1.021000,,Closed,200.000000,0.000000,x,1,71,UN,UN,0,0,,
682,2.500000,0.253662,1.800000,-1.400000,1.020000,,Closed,2.500000,0.200000,1,1,70,WAT,HY,2614,2614-2,,
682,36.000001,0.253662,25.200000,-19.800000,1.020000,,Closed,36.000001,15.000001,2,1,70,WAT,HY,2614,2614-1,,
683,22.000000,15.400000,15.400000,-12.100000,1.020000,,Closed,22.000000,0.100000,1,1,70,WAT,HY,54953,54953-GEN1,,
683,22.000000,15.400000,15.400000,-12.100000,1.020000,,Closed,22.000000,0.100000,2,1,70,WAT,HY,54953,54953-GEN2,,
685,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.000000,1,1,70,WAT,HY,56936,56936-GEN2,,
685,2.200000,1.500000,1.500000,-1.200000,1.020000,,Closed,2.200000,1.000000,2,1,70,WAT,HY,56936,56936-GEN3,,
685,2.400000,1.700000,1.700000,-1.300000,1.020000,,Closed,2.400000,1.000000,3,1,70,WAT,HY,56936,56936-GEN1,,
685,2.400000,1.700000,1.700000,-1.300000,1.020000,,Closed,2.400000,1.000000,4,1,70,WAT,HY,56936,56936-GEN4,,
685,2.800000,2.000000,2.000000,-1.500000,1.020000,,Closed,2.800000,1.000000,5,1,70,WAT,HY,56936,56936-GEN5,,
685,6.900000,2.817119,4.800000,-3.800000,1.020000,,Closed,6.900000,0.100000,6,1,70,WAT,HY,54772,54772-GEN1,,
685,6.900000,2.817119,4.800000,-3.800000,1.020000,,Closed,6.900000,0.100000,7,1,70,WAT,HY,54772,54772-GEN2,,
685,0.000000,0.000000,20.299999,-16.000000,1.020000,,Open,28.999999,3.000000,8,1,70,WDL,ST,10511,10511-GEN6,,
693,10.500000,7.400000,7.400000,-5.800000,1.020000,,Closed,10.500000,1.200000,1,1,70,WAT,HY,50280,50280-GEN1,,
705,7.000000,3.997916,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,1,1,70,WAT,HY,2605,2605-2,,
705,7.000000,3.997916,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,2,1,70,WAT,HY,2605,2605-3,,
705,7.000000,3.997916,4.900000,-3.900000,1.020000,,Closed,7.000000,1.000000,3,1,70,WAT,HY,2605,2605-4,,
705,8.000000,3.997916,5.600000,-4.400000,1.020000,,Closed,8.000000,1.000000,4,1,70,WAT,HY,2605,2605-1,,
705,13.000000,3.997916,9.100000,-7.200000,1.020000,,Closed,13.000000,1.000000,5,1,70,WAT,HY,2605,2605-5,,
706,5.700000,4.000000,4.000000,-3.100000,1.020000,,Closed,5.700000,0.100000,1,1,70,WAT,HY,10221,10221-GEN1,,
706,5.700000,4.000000,4.000000,-3.100000,1.020000,,Closed,5.700000,0.100000,2,1,70,WAT,HY,10221,10221-GEN2,,
733,0.000000,-2.423929,250.000000,-250.000000,1.019900,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
735,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,2.000000,1,1,75,NG,IC,2512,2512-2,,
735,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,2.000000,2,1,75,NG,IC,2512,2512-3,,
735,0.000000,0.000000,1.400000,-1.100000,1.020000,,Open,2.000000,1.900000,3,1,75,NG,IC,2512,2512-4,,
735,0.000000,0.000000,14.900000,-11.700000,1.020000,,Open,21.300000,15.400000,4,1,75,NG,GT,2512,2512-1,,
736,0.000000,7.086398,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
736,129.999995,7.086398,9900.000000,-9900.000000,1.020000,,Closed,129.999995,0.000000,W,1,75,WND,WS,,,,
737,0.000000,0.000000,0.800000,-0.700000,1.020000,,Open,1.200000,0.300000,1,1,75,RFO,IC,2681,2681-4,,
737,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.000000,2,1,75,RFO,IC,2681,2681-7,,
737,0.000000,0.000000,1.200000,-0.900000,1.020000,,Open,1.700000,0.000000,3,1,75,DFO,IC,2681,2681-2,,
737,0.000000,0.000000,1.300000,-1.000000,1.020000,,Open,1.800000,0.300000,4,1,75,DFO,IC,2681,2681-5,,
737,0.000000,0.000000,2.700000,-2.100000,1.020000,,Open,3.800000,0.400000,5,1,75,NG,IC,2681,2681-6,,
737,0.000000,0.000000,9.800000,-7.700000,1.020000,,Open,14.000000,7.300000,6,1,75,NG,GT,2520,2520-1,,
737,0.000000,0.000000,37.799999,-29.699999,1.020000,,Open,54.000002,20.000000,7,1,75,KER,GT,55969,55969-U-01,,
737,0.000000,24.621610,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
738,0.000000,0.000000,8.100000,-6.300000,1.020000,,Open,11.500000,6.600000,1,1,75,DFO,GT,2519,2519-1,,
738,0.000000,9.347667,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
739,0.000000,27.478784,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
740,0.000000,24.963930,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
744,0.000000,43.554986,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,70,UN,UN,,,,
752,0.000000,29.659468,250.000000,-250.000000,1.017000,,Closed,0.000000,0.000000,QS,1,71,UN,UN,,,,
756,0.000000,20.000000,20.000000,-20.000000,1.018000,,Closed,10.000000,-10.000000,X,1,71,UN,UN,,,,PJM Franklin
759,81.000000,-5.690499,56.699997,-44.600001,1.020000,,Closed,81.000000,0.000000,1,1,68,WND,WT,56619,56619-1,,
759,100.500000,-5.690499,70.400000,-55.299997,1.020000,,Closed,100.500000,0.000000,2,1,68,WND,WT,56618,56618-1,,
759,106.500006,-5.690499,74.599999,-58.600003,1.020000,,Closed,106.500006,0.000000,3,1,68,WND,WT,56904,56904-1,,
761,94.999999,0.000000,68.300003,-53.600001,1.020000,,Closed,97.500002,0.000000,1,1,68,WND,WT,56901,56901-1,,
766,370.000005,85.084957,9900.000000,-9900.000000,1.020000,,Closed,370.000005,0.000000,W,1,68,WND,W4,,,,
768,77.700001,-42.699999,54.400003,-42.699999,1.020000,,Closed,77.700001,1.000000,1,1,69,WND,WT,59629,59629-GEN1,,
768,500.000000,-66.422611,9900.000000,-9900.000000,1.020000,,Closed,500.000000,0.000000,W,1,69,WND,W4,,,,
773,0.000000,124.168742,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,71,UN,UN,0,0,,
774,0.000000,0.000000,17.550001,-16.380000,1.020000,,Open,23.400000,9.300000,C1,1,71,NG,CC,10521,10521_CC1,,
799,-200.000000,18.581788,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,70,UN,UN,0,0,,
800,425.000000,337.897873,9900.000000,-9900.000000,1.022000,,Closed,650.000000,0.000000,S,1,70,SUN,PV,,,,
801,229.999995,18.581788,9900.000000,-9900.000000,1.020000,,Closed,231.999993,0.000000,W,1,70,WND,W4,,,,
811,0.000000,6.470320,14.000000,-11.000000,1.020000,,Closed,20.000000,1.000000,1,1,70,MWH,FW,57710,57710-SRS1,,
817,407.200003,173.468518,305.399990,-285.039997,1.027000,,Closed,407.200003,283.999991,C1,1,71,NG,CC,55405,55405_3668,,
817,407.200003,173.468518,305.399990,-285.039997,1.027000,,Closed,407.200003,283.999991,C2,1,71,NG,CC,55405,55405_3670,,
817,407.200003,173.468518,305.399990,-285.039997,1.027000,,Closed,407.200003,283.999991,C3,1,71,NG,CC,55405,55405_3677,,
821,0.000000,0.000000,15.099999,-11.900000,1.020000,,Open,21.600001,2.000000,1,1,71,DFO,GT,2485,2485-GT1,,
822,0.000000,18.044078,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,71,UN,UN,,,,
828,0.000000,0.000000,15.099999,-11.900000,1.020000,,Open,21.600001,2.000000,1,1,71,DFO,GT,2487,2487-GT1,,
829,0.000000,0.000000,36.700001,-28.799999,1.020000,,Open,52.399999,41.499999,1,1,75,NG,GT,2521,2521-4,,
840,0.000000,36.619711,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
842,0.000000,20.668367,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
842,300.000000,20.668367,9900.000000,-9900.000000,1.020000,,Closed,383.999991,0.000000,W,1,75,WND,WS,,,,
846,0.000000,63.357437,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
847,0.000000,0.000000,403.700018,-341.599989,1.020000,,Open,621.000004,139.999998,1,1,71,NG,ST,8006,8006-1,,
847,0.000000,0.000000,403.700018,-341.599989,1.020000,,Open,621.000004,139.999998,2,1,71,NG,ST,8006,8006-2,,
848,0.000000,0.000000,1.900000,-1.500000,1.020000,,Open,2.700000,0.500000,1,1,71,DFO,IC,2480,2480-5,,
848,0.000000,0.000000,1.900000,-1.500000,1.020000,,Open,2.700000,0.500000,2,1,71,DFO,IC,2480,2480-6,,
848,0.000000,0.000000,50.400001,-39.600000,1.020000,,Open,72.000003,20.000000,3,1,71,DFO,ST,2480,2480-1,,
848,0.000000,0.000000,51.499999,-40.400001,1.020000,,Open,73.500001,20.000000,4,1,71,DFO,ST,2480,2480-2,,
848,0.000000,0.000000,102.999997,-80.900002,1.020000,,Open,147.099996,40.000001,5,1,71,DFO,ST,2480,2480-3,,
848,0.000000,0.000000,167.600000,-131.700003,1.020000,,Open,239.400005,60.000002,6,1,71,DFO,ST,2480,2480-4,,
861,0.000000,72.725070,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,71,UN,UN,,,,
867,8.200000,0.000000,5.700000,-4.500000,1.020000,,Closed,8.200000,0.000000,1,1,70,WAT,HY,625,625-1,,
867,8.200000,0.000000,5.700000,-4.500000,1.020000,,Closed,8.200000,0.000000,2,1,70,WAT,HY,625,625-2,,
